SRC,FIELD_NAME,SBID,STATE,RA_HMS,DEC_DMS,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,OBS_FREQ,FOOTPRINT,PITCH,ROTATION,DURATION,POL_MODE,POL_AXIS,SB_TIME,SB_START_DATE,SB_START_TIME,SB_END_DATE,SB_END_TIME,CAL_SBID,MED_RMS_uJy,MODE_RMS_uJy,STD_RMS_uJy,MIN_RMS_uJy,MAX_RMS_uJy,PSF_MAJOR,PSF_MINOR,PSF_ANGLE
47,VAST_1441+00A,9669,PROCESSING,14 41 23,0 00 00,220.345833,0.000000,351.699101,52.141322,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
48,VAST_1753-18A,9673,OBSERVED,17 53 27,-18 51 45,268.362500,-18.862500,9.569533,3.635370,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,21167.000000,2019-08-28,09 59 59.292451,2019-08-28,15 52 46.487836
49,VAST_2004-06A,9673,OBSERVED,20 04 08,-6 17 59,301.033333,-6.299722,35.581651,-19.022969,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,21167.000000,2019-08-28,09 59 59.292451,2019-08-28,15 52 46.487836
5,VAST_2004+00A,9667,PROCESSING,20 04 08,0 00 00,301.033333,0.000000,41.445281,-16.116333,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22283.000000,2019-08-27,11 59 59.609318,2019-08-27,18 11 22.654357
50,VAST_2028+00A,9667,PROCESSING,20 28 58,0 00 00,307.241667,0.000000,44.608986,-21.555730,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22283.000000,2019-08-27,11 59 59.609318,2019-08-27,18 11 22.654357
51,VAST_2041-62A,9673,OBSERVED,20 41 23,-62 29 55,310.345833,-62.498611,333.547712,-36.451024,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,21167.000000,2019-08-28,09 59 59.292451,2019-08-28,15 52 46.487836
52,VAST_2055-50A,9673,OBSERVED,20 55 23,-50 05 45,313.845833,-50.095833,348.875771,-40.070438,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,21167.000000,2019-08-28,09 59 59.292451,2019-08-28,15 52 46.487836
53,VAST_2118+00A,9667,PROCESSING,21 18 37,0 00 00,319.654167,0.000000,51.764050,-32.212291,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22283.000000,2019-08-27,11 59 59.609318,2019-08-27,18 11 22.654357
54,VAST_2131-56A,9673,OBSERVED,21 31 46,-56 18 23,322.941667,-56.306389,339.242035,-44.209714,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,21167.000000,2019-08-28,09 59 59.292451,2019-08-28,15 52 46.487836
55,VAST_2208-06A,9673,OBSERVED,22 08 17,-6 17 59,332.070833,-6.299722,53.642280,-46.037784,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,21167.000000,2019-08-28,09 59 59.292451,2019-08-28,15 52 46.487836
56,VAST_2233-06A,9668,OBSERVED,22 33 06,-6 17 59,338.275000,-6.299722,58.957087,-51.107813,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22289.000000,2019-08-27,18 11 23.357089,2019-08-28,00 22 53.034645
57,VAST_2253-43A,9668,OBSERVED,22 53 01,-43 52 21,343.254167,-43.872500,350.025481,-60.908189,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22289.000000,2019-08-27,18 11 23.357089,2019-08-28,00 22 53.034645
58,VAST_2322+00A,9667,PROCESSING,23 22 46,0 00 00,350.691667,0.000000,81.150041,-55.507726,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22283.000000,2019-08-27,11 59 59.609318,2019-08-27,18 11 22.654357
59,VAST_2347+00A,9667,PROCESSING,23 47 35,0 00 00,356.895833,0.000000,90.830058,-58.833492,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22283.000000,2019-08-27,11 59 59.609318,2019-08-27,18 11 22.654357
6,VAST_2018-50A,9673,OBSERVED,20 18 28,-50 05 45,304.616667,-50.095833,348.984991,-34.154287,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,21167.000000,2019-08-28,09 59 59.292451,2019-08-28,15 52 46.487836
60,VAST_0012+00A,9667,PROCESSING,0 12 25,0 00 00,3.104167,0.000000,102.273176,-61.296778,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22283.000000,2019-08-27,11 59 59.609318,2019-08-27,18 11 22.654357
61,VAST_0037+00A,9667,PROCESSING,0 37 14,0 00 00,9.308333,0.000000,115.181681,-62.657803,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22283.000000,2019-08-27,11 59 59.609318,2019-08-27,18 11 22.654357
62,VAST_0102+00A,9667,PROCESSING,1 02 04,0 00 00,15.516667,0.000000,128.743469,-62.751753,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22283.000000,2019-08-27,11 59 59.609318,2019-08-27,18 11 22.654357
63,VAST_0126-06A,9667,PROCESSING,1 26 54,-6 17 59,21.725000,-6.299722,146.560106,-67.530043,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22283.000000,2019-08-27,11 59 59.609318,2019-08-27,18 11 22.654357
64,VAST_0151+00A,9667,PROCESSING,1 51 43,0 00 00,27.929167,0.000000,153.493292,-59.247226,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22283.000000,2019-08-27,11 59 59.609318,2019-08-27,18 11 22.654357
65,VAST_0216+00A,9667,PROCESSING,2 16 33,0 00 00,34.137500,0.000000,163.431555,-56.028746,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22283.000000,2019-08-27,11 59 59.609318,2019-08-27,18 11 22.654357
66,VAST_0241+00A,9667,PROCESSING,2 41 23,0 00 00,40.345833,0.000000,171.699101,-52.141322,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22283.000000,2019-08-27,11 59 59.609318,2019-08-27,18 11 22.654357
67,VAST_0306-06A,9668,OBSERVED,3 06 12,-6 17 59,46.550000,-6.299722,186.054158,-51.820139,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22289.000000,2019-08-27,18 11 23.357089,2019-08-28,00 22 53.034645
68,VAST_0320-43A,9668,OBSERVED,3 20 56,-43 52 21,50.233333,-43.872500,252.029619,-55.677709,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22289.000000,2019-08-27,18 11 23.357089,2019-08-28,00 22 53.034645
69,VAST_0341-50A,9668,OBSERVED,3 41 32,-50 05 45,55.383333,-50.095833,260.065149,-50.404953,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22289.000000,2019-08-27,18 11 23.357089,2019-08-28,00 22 53.034645
7,VAST_2039-43A,9673,OBSERVED,20 39 04,-43 52 21,309.766667,-43.872500,356.873482,-37.327219,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,21167.000000,2019-08-28,09 59 59.292451,2019-08-28,15 52 46.487836
70,VAST_0355-06A,9667,PROCESSING,3 55 52,-6 17 59,58.966667,-6.299722,196.109042,-41.555695,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22283.000000,2019-08-27,11 59 59.609318,2019-08-27,18 11 22.654357
71,VAST_0418-50A,9668,OBSERVED,4 18 28,-50 05 45,64.616667,-50.095833,257.808006,-44.684148,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22289.000000,2019-08-27,18 11 23.357089,2019-08-28,00 22 53.034645
72,VAST_0435-56A,9668,OBSERVED,4 35 18,-56 18 23,68.825000,-56.306389,265.421900,-40.974124,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22289.000000,2019-08-27,18 11 23.357089,2019-08-28,00 22 53.034645
73,VAST_0457-62A,9674,PROCESSING,4 57 56,-62 29 55,74.483333,-62.498611,272.417780,-36.853726,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,1597.000000,2019-08-28,22 00 00.270224,2019-08-28,22 26 38.020091
74,VAST_0530-68A,9669,PROCESSING,5 30 00,-68 40 17,82.500000,-68.671389,279.082421,-32.504963,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
75,VAST_0559-56A,9668,OBSERVED,6 00 00,-56 18 23,90.000000,-56.306389,264.606125,-29.292546,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22289.000000,2019-08-27,18 11 23.357089,2019-08-28,00 22 53.034645
76,VAST_0918+00A,9668,OBSERVED,9 18 37,0 00 00,139.654167,0.000000,231.764050,32.212291,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22289.000000,2019-08-27,18 11 23.357089,2019-08-28,00 22 53.034645
77,VAST_0943+00A,9668,OBSERVED,9 43 27,0 00 00,145.862500,0.000000,235.969876,37.373239,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22289.000000,2019-08-27,18 11 23.357089,2019-08-28,00 22 53.034645
78,VAST_1008+00A,9669,PROCESSING,10 08 17,0 00 00,152.070833,0.000000,240.787215,42.363499,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
79,VAST_1033+00A,9669,PROCESSING,10 33 06,0 00 00,158.275000,0.000000,246.411357,47.114777,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
8,VAST_2053+00A,9667,PROCESSING,20 53 48,0 00 00,313.450000,0.000000,48.018336,-26.930801,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22283.000000,2019-08-27,11 59 59.609318,2019-08-27,18 11 22.654357
80,VAST_1057+00A,9669,PROCESSING,10 57 56,0 00 00,164.483333,0.000000,253.101788,51.540953,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
81,VAST_1122+00A,9669,PROCESSING,11 22 46,0 00 00,170.691667,0.000000,261.150041,55.507726,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
82,VAST_1147+00A,9669,PROCESSING,11 47 35,0 00 00,176.895833,0.000000,270.830058,58.833492,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
83,VAST_1212-06A,9669,PROCESSING,12 12 25,-6 17 59,183.104167,-6.299722,285.739808,55.264161,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
84,VAST_1237-06A,9669,PROCESSING,12 37 14,-6 17 59,189.308333,-6.299722,296.545190,56.395777,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
85,VAST_1302-06A,9669,PROCESSING,13 02 04,-6 17 59,195.516667,-6.299722,307.717625,56.473230,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
86,VAST_1326-06A,9669,PROCESSING,13 26 54,-6 17 59,201.725000,-6.299722,318.618252,55.488281,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
87,VAST_1351-06A,9669,PROCESSING,13 51 43,-6 17 59,207.929167,-6.299722,328.701440,53.528959,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
88,VAST_1416-06A,9669,PROCESSING,14 16 33,-6 17 59,214.137500,-6.299722,337.679793,50.739375,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
89,VAST_1441-06A,9669,PROCESSING,14 41 23,-6 17 59,220.345833,-6.299722,345.483861,47.283938,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,18542.000000,2019-08-28,00 22 53.733666,2019-08-28,05 31 55.956509
9,VAST_2112-43A,9673,OBSERVED,21 12 33,-43 52 21,318.137500,-43.872500,356.970454,-43.358585,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,21167.000000,2019-08-28,09 59 59.292451,2019-08-28,15 52 46.487836
90,VAST_2005-43A,9673,OBSERVED,20 05 35,-43 52 21,301.395833,-43.872500,356.078253,-31.331177,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,21167.000000,2019-08-28,09 59 59.292451,2019-08-28,15 52 46.487836
91,VAST_2028-06A,9668,OBSERVED,20 28 58,-6 17 59,307.241667,-6.299722,38.574460,-24.533318,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22289.000000,2019-08-27,18 11 23.357089,2019-08-28,00 22 53.034645
92,VAST_2049-56A,9673,OBSERVED,20 49 25,-56 18 23,312.354167,-56.306389,341.025939,-38.496476,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,21167.000000,2019-08-28,09 59 59.292451,2019-08-28,15 52 46.487836
93,VAST_2118-06A,9668,OBSERVED,21 18 37,-6 17 59,319.654167,-6.299722,45.249697,-35.441666,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22289.000000,2019-08-27,18 11 23.357089,2019-08-28,00 22 53.034645
94,VAST_2132-50A,9673,OBSERVED,21 32 18,-50 05 45,323.075000,-50.095833,347.699422,-45.924541,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,21167.000000,2019-08-28,09 59 59.292451,2019-08-28,15 52 46.487836
95,VAST_2209-50A,9673,OBSERVED,22 09 14,-50 05 45,332.308333,-50.095833,345.100193,-51.591628,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,21167.000000,2019-08-28,09 59 59.292451,2019-08-28,15 52 46.487836
96,VAST_2256-56A,9673,OBSERVED,22 56 28,-56 18 23,344.116667,-56.306389,330.149022,-54.318825,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,21167.000000,2019-08-28,09 59 59.292451,2019-08-28,15 52 46.487836
97,VAST_0126+00A,9667,PROCESSING,1 26 54,0 00 00,21.725000,0.000000,141.816315,-61.564678,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22283.000000,2019-08-27,11 59 59.609318,2019-08-27,18 11 22.654357
98,VAST_0306+00A,9667,PROCESSING,3 06 12,0 00 00,46.550000,0.000000,178.561204,-47.774956,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22283.000000,2019-08-27,11 59 59.609318,2019-08-27,18 11 22.654357
99,VAST_0331-06A,9667,PROCESSING,3 31 02,-6 17 59,52.758333,-6.299722,191.516893,-46.776779,864.500000,square_6x6,1.050000,45.000000,3600,pa_fixed,-45.000000,22283.000000,2019-08-27,11 59 59.609318,2019-08-27,18 11 22.654357
